,company_name,company_type,company_loc,company_size,job_name,job_salary,edu_level,emp_type,company_score,No
564,信达天下（北京）国际旅游有限公司深圳分公司,股份制企业,深圳-罗湖区,20-99人,产品经理,6K-8K,大专,全职,274.95758,565.0
565,合肥恒迅信息技术有限公司,民营,合肥,100-499人,急招数据统计专员（接受实习生）双休,4K-6K,大专,全职,274.68,566.0
566,河南鑫安利安全科技股份有限公司,股份制企业,郑州,500-999人,大数据挖掘,8K-13K,本科,全职,274.464,567.0
567,广州市傲美信息科技有限公司,民营,广州,20-99人,跨境电商产品开发专员(双休 高提成),4K-6K,大专,校园,274.24,568.0
568,北京字节跳动科技有限公司,民营,上海,10000人以上,前端开发（高级）工程师,20K-40K,本科,全职,274.0,569.0
569,北京字节跳动科技有限公司,民营,北京,10000人以上,前端开发负责人 - 数据平台方向,25K-50K,本科,全职,274.0,570.0
570,北京字节跳动科技有限公司,民营,北京,10000人以上,数据产品经理（BI方向）,20K-30K,本科,全职,274.0,571.0
571,上海隆耀网络科技有限公司,民营,广州,500-999人,数据库开发工程师x,6K-8K,不限,全职,273.776,572.0
572,联通智网科技有限公司,国企,武汉-江汉区,500-999人,数据分析与挖掘工程师,20K-30K,本科,全职,273.6,573.0
573,深圳市前海和盛控股有限公司,民营,深圳,100-499人,速卖通销售,6K-8K,大专,全职,273.33044,574.0
574,京东方科技集团,上市公司,北京,10000人以上,大数据开发工程师J17147,10K-20K,本科,全职,273.288,575.0
575,河南海融软件有限公司,民营,郑州,100-499人,资深大数据开发工程师,15K-20K,本科,全职,273.144,576.0
576,杭州中翰金诺医学检验所有限公司,民营,杭州,20-99人,生物信息学分析师,10K-15K,硕士,全职,272.764,577.0
577,中山市拓途网络科技有限公司,民营,广州,20-99人,数据分析（数据建模）,5K-10K,本科,全职,272.356,578.0
578,广州小满国际旅行社有限公司,民营,广州-越秀区,20-99人,出境旅行产品经理,8K-10K,本科,全职,272.25327,579.0
579,北京侨福置业有限公司,外商独资,北京,500-999人,应用运维工程师,10K-15K,本科,全职,272.21738,580.0
580,富士康科技集团郑州科技园,上市公司,郑州-经开区,10000人以上,数据系统开发工程师,10K-15K,本科,全职,272.0,581.0
581,天音通信控股股份有限公司,上市公司,深圳,1000-9999人,数据挖掘工程师,15K-25K,本科,全职,271.756,582.0
582,南京烽火星空通信发展有限公司,股份制企业,上海,1000-9999人,数据治理,9K-18K,本科,全职,271.556,583.0
583,杭州网驰电子商务有限公司,民营,长沙-天心区,20-99人,亚马逊开发主管,5K-10K,大专,全职,271.36,584.0
584,杭州小蛋壳网络科技有限公司,国企,杭州,20人以下,大数据分析师,4K-6K,大专,全职,271.28,585.0
585,邦邦汽车销售服务(北京)有限公司,股份制企业,北京,100-499人,数据模型分析师,20K-30K,本科,全职,271.24,586.0
586,三盟科技股份有限公司,上市公司,重庆,100-499人,大数据开发工程师,12K-15K,大专,全职,271.2,587.0
587,厦门叽里呱啦文化传媒有限公司,民营,厦门,20-99人,亚马逊产品开发主管,10K-15K,本科,全职,271.04,588.0
588,北京金惠新悦科技有限公司,民营,杭州,100-499人,大数据分析工程师,8K-10K,硕士,全职,270.8,589.0
589,江苏远大信息股份有限公司,民营,苏州-工业园区,100-499人,数据分析工程师,10K-15K,本科,全职,270.76,590.0
590,北京筑龙信息技术有限责任公司,民营,太原,100-499人,数据挖掘工程师--太原,4K-8K,本科,全职,270.756,591.0
591,驭信健康科技(杭州)有限公司,民营,杭州,20-99人,采购,4.5K-6K,大专,全职,270.70505,592.0
592,亚信科技(中国)有限公司,民营,北京-东城区,10000人以上,报表需求分析开发,8K-12K,本科,全职,270.164,593.0
593,北京汉能光伏投资有限公司,上市公司,北京,10000人以上,大数据研发高级经理(026461),30K-50K,本科,全职,270.0,594.0
594,天创软件开发有限公司,民营,郑州-高新区,20-99人,资深大数据开发工程师,15K-20K,本科,全职,269.844,595.0
595,北京易思汇商务服务有限公司,民营,北京,100-499人,python  开发工程师,8K-15K,本科,全职,269.752,596.0
596,广州棒谷科技股份有限公司,民营,广州,1000-9999人,品牌开发/鞋子设计师,6K-12K,大专,全职,269.644,597.0
597,百利天下留学,民营,北京,1000-9999人,数据分析工程师,8K-10K,本科,全职,269.604,598.0
598,杭州助创网络科技有限公司,其它,杭州-拱墅区,20-99人,数据分析师主管,10K-15K,大专,全职,269.116,599.0
599,浩鲸云计算科技股份有限公司,合资,重庆,1000-9999人,数据开发工程师（城市大脑）（重庆）,12K-23K,本科,全职,269.112,600.0
600,盛银消费金融有限公司,股份制企业,沈阳,20-99人,资深数据分析岗,12K-18K,本科,全职,269.056,601.0
601,赛诺贝斯(北京)营销技术股份有限公司,上市公司,石家庄-桥西区,100-499人,BI开发工程师实习生,1K-2K,本科,全职,268.924,602.0
602,中金金融认证中心有限公司,国企,成都,500-999人,Java高级软件开发工程师,10K-20K,本科,全职,268.924,603.0
603,珠海奥威软件科技有限公司,民营,珠海,100-499人,数据分析师,6K-11K,本科,全职,268.88,604.0
604,长威信息科技发展股份有限公司,民营,福州,500-999人,大数据研发工程师,10K-12K,本科,全职,268.64,605.0
605,福州九点九亿贸易有限公司,股份制企业,福州,20-99人,Amazon 亚马逊运营,3K-6K,不限,全职,268.62946,606.0
606,山东顺国电子科技有限公司,民营,济南-高新区,20-99人,软件研发（大数据方向）,7K-14K,本科,全职,268.62,607.0
607,西陇科学股份有限公司,股份制企业,福州-晋安区,1000-9999人,生物信息分析工程师,3.5K-5.5K,本科,全职,268.5,608.0
608,河北盛世天昕电子科技有限公司,股份制企业,保定,20-99人,高级软件开发工程师,8K-10K,本科,全职,268.448,609.0
609,北京汽车股份有限公司,股份制企业,北京-顺义区,1000-9999人,（股份研究院）BMS策略开发工程师,13K-25K,本科,全职,268.444,610.0
610,江门市蓬江区千里良驹企业管理咨询有限公司,民营,昆山,20人以下,项目经理（供应商开发）,12K-15K,本科,全职,268.32,611.0
611,正邦集团有限公司,民营,南昌,10000人以上,大数据架构师,15K-20K,本科,全职,268.308,612.0
612,重庆诺睿信息科技有限公司,民营,重庆,20-99人,大数据开发工程师,8K-10K,本科,全职,268.0,613.0
613,河北万方中天科技有限公司,民营,石家庄-长安区,100-499人,JAVA开发工程师（高级）,8K-14K,大专,全职,268.0,614.0
614,北京千锋互联科技有限公司上海分公司,民营,杭州,500-999人,python讲师,20K-40K,大专,全职,267.8018,615.0
615,湖南科云达智能科技有限责任公司,民营,长沙-岳麓区,100-499人,数据分析师+周末双休,4K-6K,本科,全职,267.76,616.0
616,浙江宇视科技有限公司,民营,杭州-滨江区,1000-9999人,装备软件开发工程师（硬件类）,6K-10K,本科,全职,267.628,617.0
617,深圳市吉哇科技有限公司,民营,深圳,20人以下,印度电商运营专员（驻印度）,8K-15K,大专,全职,267.53796,618.0
618,深圳市乐易网络股份有限公司,民营,深圳,100-499人,软件开发工程师-数据方向,10K-20K,本科,全职,267.132,619.0
619,中睿教育,民营,沈阳,20-99人,销售经理,15K-20K,本科,全职,266.80502,620.0
620,北京威克多制衣中心,民营,北京,1000-9999人,会员运营主管,10K-15K,大专,全职,266.43106,621.0
621,大连摩比维迪视频系统有限公司沈阳办事处,股份制企业,沈阳,10000人以上,Java开发工程师（2017届)-智慧云生态 3K-5K,3K-5K,大专,全职,265.896,622.0
622,温州电兔电子商务有限公司,股份制企业,温州,100-499人,俄语亚马逊运营（双休+包吃+提供住宿）,6K-10K,本科,全职,265.22424,623.0
623,深圳市智莱科技股份有限公司,民营,深圳-南山区,1000-9999人,高级java开发工程师,15K-20K,本科,全职,265.216,624.0
624,杭州网驰电子商务有限公司,民营,长沙,20-99人,亚马逊开发专员,3K-4.5K,大专,全职,264.924,625.0
625,厦门市美亚柏科信息股份有限公司,上市公司,厦门,1000-9999人,威胁情报分析专员,8K-15K,本科,全职,264.668,626.0
626,南京药石科技股份有限公司,民营,南京,100-499人,药代分析研究员/生物分析研究员,8K-12K,硕士,全职,264.332,627.0
627,厦门嵘瑞网络科技有限公司,民营,厦门,100-499人,亚马逊产品分析专员,4.5K-8K,本科,全职,264.04,628.0
628,亚信科技(中国)有限公司,民营,成都,10000人以上,数据工程师,10K-15K,本科,全职,264.0,629.0
629,平安科技（深圳）有限公司,股份制企业,深圳,1000-9999人,1111PM-(CW)大数据开发工程师,薪资面议,本科,全职,264.0,630.0
630,深圳市泽汇科技有限公司,民营,深圳,1000-9999人,产品开发经理,8K-15K,大专,全职,264.0,631.0
631,河南康时电子科技有限公司,股份制企业,郑州,100-499人,数据分析师,3.5K-6.5K,大专,全职,264.0,632.0
632,山东捷瑞数字科技股份有限公司,股份制企业,烟台,100-499人,大数据研发工程师,4K-8K,大专,全职,264.0,633.0
633,北京洛星智数技术有限公司,民营,石家庄-裕华区,20-99人,数据挖掘工程师,10K-15K,本科,全职,264.0,634.0
634,河北盛世天昕电子科技有限公司,股份制企业,保定,20-99人,高级数据库开发工程师,3.5K-5K,本科,全职,264.0,635.0
635,广州威尔森信息科技有限公司,民营,广州,100-499人,大数据平台工程师,8K-15K,本科,全职,264.0,636.0
636,贵州智诚科技有限公司,民营,贵阳,100-499人,大数据架构师,15K-20K,本科,全职,264.0,637.0
637,深圳市勒朗国际贸易有限公司,民营,深圳,20-99人,主管 数据分析,12K-18K,本科,全职,264.0,638.0
638,深圳市盛世百盈贸易有限公司,民营,深圳-龙华新区,1000-9999人,开发专员（亚马逊/速卖通/wish）,5K-9K,大专,全职,264.0,639.0
639,青岛英谷教育科技股份有限公司,股份制企业,青岛,100-499人,互联网金融数据分析讲师  五险一金周末双休,6K-10K,不限,全职,264.0,640.0
640,大连星魅传媒有限公司,民营,大连,20-99人,数据库开发,3K-6K,大专,全职,264.0,641.0
641,沈阳辉浩科技有限公司,民营,沈阳,20-99人,数据库开发工程师（双休）,4K-6K,大专,全职,264.0,642.0
642,北京汉能光伏投资有限公司,上市公司,北京,10000人以上,大数据研发高级工程师(028970),20K-30K,本科,全职,263.688,643.0
643,上海一起作业信息科技有限公司北京分公司,民营,北京-朝阳区,1000-9999人,高级数据分析师（业务平台） (MJ000441),10K-15K,本科,全职,263.668,644.0
644,福州市传一教育管理有限公司,民营,福州,100-499人,大数据研发工程师,8K-10K,大专,全职,263.6,645.0
645,北京易华录信息技术股份有限公司,股份制企业,北京-石景山区,1000-9999人,大数据架构师-数据湖,15K-20K,本科,全职,263.48,646.0
646,河南数王软件科技有限公司,民营,郑州,500-999人,大数据工程师助理【管住双休】,4K-6K,大专,全职,263.392,647.0
647,上海大游网络科技有限公司,民营,上海-静安区,20-99人,旅游产品开发经理 ,10K-20K,本科,全职,263.232,648.0
648,深圳市鑫远电子商务有限公司,民营,深圳-龙华新区,100-499人,亚马逊开发主管,8K-12K,大专,全职,263.084,649.0
649,云中万维(北京)科技有限公司,股份制企业,北京,20-99人,前端工程师,10K-20K,本科,全职,262.77036,650.0
650,北京睿至大数据有限公司,民营,北京-朝阳区,100-499人,大数据研发经理,30K-50K,本科,全职,262.768,651.0
651,深圳市萨拉摩尔电子商务有限公司,民营,长沙,500-999人,采购开发/亚马逊产品开发,4K-6K,大专,全职,262.532,652.0
652,北京智云博盛信息技术有限公司,民营,北京-朝阳区,20-99人,数据仓库工程师,6K-12K,本科,全职,262.208,653.0
653,北京优乐复生科技有限责任公司,民营,北京,20-99人,生物信息分析工程师,10K-15K,本科,全职,262.14,654.0
654,山西智杰软件工程有限公司,民营,长沙,100-499人,BI开发工程师(长沙智广云信息技术有限公司),5K-10K,本科,全职,262.0,655.0
655,招联消费金融有限公司,其它,武汉,500-999人,Java开发工程师(武汉),10K-15K,本科,全职,261.676,656.0
656,杭州飞享数据技术有限公司,民营,杭州,20-99人,Python开发工程师,15K-30K,本科,全职,261.628,657.0
657,上海仁童电子科技有限公司,民营,上海,1000-9999人,高级后端开发工程师,20K-30K,本科,全职,261.448,658.0
658,阿里巴巴集团,合资,杭州,10000人以上,淘宝-数据挖掘高级专家,薪资面议,本科,全职,261.36,659.0
659,颢成建筑设计咨询(上海)有限公司,民营,上海,20-99人,猎头顾问助理,6K-8K,大专,全职,261.04,660.0
660,北京国汽智能网联汽车技术研究院,社会团体,北京,100-499人,驾驶场景数据分析工程师,15K-25K,硕士,全职,260.964,661.0
661,河南恒品科技有限公司,民营,郑州-郑东新区 ,20-99人,大数据开发工程师（python）,10K-20K,本科,全职,260.96,662.0
662,深圳坐标软件集团有限公司,民营,深圳,500-999人,数据库报表开发工程师,10K-15K,本科,全职,260.848,663.0
663,深圳市吉哇科技有限公司,民营,深圳,20人以下,跨境电商销售专员,6K-10K,大专,全职,260.52536,664.0
664,广州碧软信息科技有限公司,股份制企业,东莞-松山湖区,500-999人,数据平台工程师,15K-20K,本科,全职,260.08,665.0
665,上海翡鹿信息技术服务有限公司,民营,上海,500-999人,高级数据产品经理,20K-40K,本科,全职,260.0,666.0
666,青岛清控人居数据科技有限公司,国企,青岛-青岛高新技术产业开发区,20-99人,大数据Python开发工程师,10K-15K,本科,全职,260.0,667.0
667,天创软件开发有限公司,民营,南京-建邺区,20-99人,数据库开发工程师,10K-15K,本科,全职,260.0,668.0
668,上海戎磐网络科技有限公司,民营,上海-长宁区,20-99人,初级python（数据分析、建模）,6K-8K,本科,全职,259.912,669.0
669,利尔化学股份有限公司,股份制企业,绵阳,1000-9999人,数据分析员,4K-6K,大专,全职,259.84,670.0
670,吉贝克信息技术（北京）有限公司,其它,北京,100-499人,数据挖掘工程师,12K-18K,硕士,全职,259.732,671.0
